time_index,year,month,region,co2_ppm,temperature_anomaly,rainfall_mm,humidity_pct,enso_index,volcanic_activity,ocean_heat_index
1147,2044,3,USA-California,447.65533440322315,3.1738668092324858,275.2211624132405,58.46952255939813,1.285809569986338,2.5103933019477926,4.217227393054663
1148,2034,4,USA-California,445.1548735227415,-1.4855025357429712,128.2891806773851,59.52579208268988,0.42722709898854205,2.858581510532343,0.6884607476559479
1149,2028,4,UAE-Dubai,400.40837556859697,2.917348343128827,388.0287005633892,73.18138118811919,0.07614146069856131,1.6468995599191494,0.5751018227744031
1150,2025,3,India-Delhi,408.116768046593,2.9601473592084613,119.99694419881496,69.03129126730809,1.7262830079690512,3.3602513237402483,4.142008832520074
1151,2028,7,India-Kolkata,407.94881815966284,0.5121904695621757,490.24509524649176,84.71617969027685,-0.881461147826339,4.915727061006941,1.5883685513631607
1152,2029,7,USA-California,385.17406511118656,3.6718547830802963,482.30511633060587,85.13802189973441,-0.5559555213083751,3.3088677983042447,0.8094512797424452
1153,2031,1,China-Beijing,423.402088516012,0.3684411105407279,419.7290444454569,42.904889589868745,-1.5947857289895797,2.5544120850142433,1.7583315524465326
1154,2032,11,USA-California,393.58998195787524,4.86470008674319,285.11763407786856,86.22963409439667,-0.9718629866212707,1.0838478051544653,3.1343605418406857
1155,2025,9,India-Kolkata,431.128232368752,0.6180848934071426,45.1643493249842,62.36791383897513,-0.622950649522843,1.348680863888554,1.0613145904593047
1156,2040,7,USA-Texas,388.343686021342,2.2558465058959722,214.34472789526876,36.0892598670402,-0.6141454786136995,0.20920181171844077,2.6977954068107284
1157,2039,7,UAE-Dubai,440.3207420206991,1.0461664654787817,318.38187223124686,31.723375871767296,-1.4083901360668944,0.6648138464062497,1.8947868918928978
1158,2043,12,India-Gujrat,427.5834808968974,0.7601109867122684,341.2168620852365,53.697172767656525,-0.006164280042124215,1.0797874394629163,4.4065684973284345
1159,2033,6,USA-California,399.9345854670911,-1.3726669655379817,238.32605380930383,79.65830437612436,1.9865461577707273,3.290375639062431,0.07098310798908769
1160,2031,6,China-Beijing,393.4730577388765,1.5571706091428528,16.28552786759785,85.43415225817978,1.3242096279837892,2.8466867137828173,1.7696986134547654
1161,2036,4,India-Mumbai,393.0516307710902,1.1290580252186375,411.8426222072591,65.18129625280739,-1.7178047961502552,3.874672155620535,2.0417069454670074
1162,2038,12,India-Chennai,446.1191585114882,4.911246764400444,139.65158798456946,44.82932226528372,0.19453774321677209,2.772503806284277,4.813789082914327
1163,2026,9,China-Beijing,409.1461482317043,3.178311874826522,257.2273047393471,86.79200865777241,-0.7577327561213432,2.615108589660389,3.2084225960035493
1164,2033,12,India-Kashmir,398.75681546637406,0.9963916596798041,82.92386795434659,75.73489609886376,-0.2046874076189571,1.2553617648770032,4.927845713841626
1165,2027,4,India-Chennai,391.85158385527126,0.12745088958531392,348.4744064054369,71.96212963810004,0.7681105537106778,4.258772607909941,1.8501219803952373
1166,2038,9,UAE-Dubai,420.3998993497392,3.043180532179634,271.66509693202494,79.94684142819747,1.505056982797266,2.156577393894585,0.8181544678510982
1167,2032,10,India-Kolkata,383.02815616043654,4.688453677511346,148.67717646470484,44.00690686855983,-0.6854730147466697,1.673204929777412,1.4926784520643221
1168,2035,4,India-Delhi,394.36076324947675,2.337967098581431,179.18700036078434,55.71946532499825,0.42712608053405576,4.760063674693075,4.781367618615767
1169,2043,10,India-Delhi,380.9758051027227,-1.918153808685671,398.55751677928424,82.61377890815605,-1.2996088673420458,1.8441421839421208,2.456859411410094
1170,2035,12,India-Kolkata,438.9498028033849,4.552164595858367,117.84316576107284,30.1389606705319,-1.6718273534999382,4.55325672681611,4.9064279530035675
1171,2041,1,India-Chennai,419.4798895862856,2.50273549199716,386.77304255620896,42.63600151084902,-0.4741233373656044,0.11055835643970502,4.0270768433193345
1172,2039,5,India-Gujrat,407.53210058973866,3.7663093998854205,201.0268468270487,63.57679156260695,-0.09201125730244453,0.22105721447481408,1.3446971666040264
1173,2032,11,India-Delhi,435.1628879123603,-0.3574989145083798,123.11827544821641,31.971317454234104,1.8121046588590923,3.8982940172078773,0.8932410444090483
1174,2036,2,India-Kashmir,437.338588048426,-1.25241713968347,189.99405078697063,53.505106907965754,1.0382437597274294,4.730169856812386,1.7873835884856915
1175,2034,1,India-Gujrat,403.1678776737182,3.223214535377177,323.33571273032265,41.71843561222981,-0.44667250561998584,4.666737300658817,4.347637495881658
1176,2041,4,India-Chennai,438.0682958741916,3.189133944892574,126.39583950989547,48.81528267539429,-0.41023387693975444,1.0799821694230094,0.7524480192883171
1177,2034,1,UAE-Dubai,405.33127269029796,3.1285418265115297,54.50457409158943,39.917896587914534,-1.92759327490156,0.9069396470157104,0.21938178375437156
1178,2039,9,UK-London,413.4484461350782,4.66771199296539,0.231814669050312,74.8829471459079,-1.9989862455492506,2.46851474800489,4.413508978439611
1179,2036,1,India-Chennai,382.8349177254504,1.4466050881119887,383.9954468597967,60.44617125494675,-0.8952687841440841,4.500363548099536,4.131612890693537
1180,2037,5,India-Kolkata,395.32311681253844,2.4574471157012567,417.44148044696607,42.8932324190005,-0.11651831230851473,4.203028627798576,2.218569000438876
1181,2032,10,India-Mumbai,424.1146433592429,3.607644262281015,443.51646746040745,70.20446043980726,1.4957171975232995,3.6431233765409194,1.1354684196048814
1182,2029,1,India-Kolkata,423.6126123110189,-0.9451692105165681,385.4392032739526,46.34733418487339,-1.9862103197796475,3.3284912833716023,2.7053593942679326
1183,2037,6,China-Beijing,400.86930787007765,3.309750324299989,438.2838763626258,43.29744274189136,1.9031215244241437,2.6378946616094687,1.3971563083403737
1184,2039,9,India-Gujrat,398.5464180947839,-1.0061895643106133,23.163353190698842,49.62296504843977,0.5328661291153844,3.7381260912134158,0.06279880112596392
1185,2032,4,India-Kolkata,444.8183222786405,3.85074467908799,390.31365792559404,42.277190251612595,-1.4317653386791305,0.482224359012402,3.5487712213265987
1186,2028,7,India-Chennai,394.2544845395284,-0.3041175778337364,308.64429179958665,77.95545317591211,0.8675041636366565,2.8939071475418054,2.101340404462651
1187,2045,6,India-Gujrat,403.11310021546666,-0.3110669647003812,434.88638937430534,83.89807566442553,0.18671371146105908,1.9820596781079003,4.1790399412862085
1188,2038,9,China-Beijing,421.6049941763957,4.152270891731063,163.19274009410844,52.196337610879205,-1.120812187852056,3.918566170729774,4.414680682703425
1189,2029,5,India-Gujrat,419.66880149679355,4.769317525551637,125.79595942384198,62.23959793252111,-1.706368162167505,2.1143802202050437,0.7426640057215622
1190,2041,7,India-Mumbai,412.1546652942634,-1.0205752334414235,389.0081957125331,49.1854147163689,-0.8091025828106249,1.253079777708113,2.84564436986694
1191,2039,11,UK-London,404.88746851883417,-0.4460512542799169,127.490225498201,51.41225717958105,1.4741592059212887,1.935276874571089,4.323523396450337
1192,2027,4,China-Beijing,390.2971991225286,1.5093696340484373,143.73890812968222,72.1714427214273,0.7481651455895353,2.6142146725815776,3.6589557236368524
1193,2040,6,China-Beijing,393.3395152724276,-1.2679999371712694,413.99643226421824,79.28362890360668,-1.0817625688828545,1.3494349448534493,2.3301492624491003
1194,2037,9,India-Delhi,401.3629192217111,2.961709282539603,339.23744173528144,43.310936885351595,-0.3353333643988248,3.0874669268383164,2.565577957295651
1195,2034,5,China-Beijing,396.38139921627055,1.2742616389599322,109.23098329637676,84.82119610772006,0.9012412888333836,1.833892975671123,4.965889785691254
1196,2025,5,India-Gujrat,394.5478327537344,4.03578576638327,186.32211024354018,88.1365918536347,1.678222016883391,1.3881330776559881,0.8621772149474427
1197,2041,5,India-Delhi,399.7643318058503,-1.652593683341709,366.1519453173723,30.954069412328266,1.1322739233134222,3.1922614166360406,4.738942773451058
1198,2041,5,India-Delhi,412.8902592748794,4.624109169998484,327.5435105859537,55.67597009947333,0.783157366895872,0.9164704176131022,1.2875187587325225
1199,2045,11,India-Kolkata,442.9525631714053,4.827797973795627,323.09939311971135,81.4748709907991,0.28840396090245024,0.02786939316496151,0.6091612519941625
1200,2025,3,USA-Texas,441.8847955098819,-1.7067026550307571,262.8674638545208,75.57430985362127,1.274290800762989,0.026401085785051626,4.9101683331218045
1201,2044,11,India-Kolkata,416.92597235844454,4.437839828399584,61.60366433055903,51.01690737779232,0.7206358467020757,0.8295508652213518,4.676930725240857
1202,2031,2,China-Beijing,420.0676510357192,3.638782601852622,260.4979382035593,45.03593354735123,0.8227261682902967,0.49296290560410516,4.935812650745888
1203,2041,8,India-Mumbai,410.199452091217,4.870977785339987,245.71671514988324,37.51997783790737,-1.6163611315195774,4.657823903581967,2.5881606955718843
1204,2043,1,India-Kashmir,432.7894647000624,2.687725789065288,485.62512649136454,79.00017210442155,0.8704869755877018,4.741883261946992,4.868061715715696
1205,2041,4,India-Mumbai,431.75538160278296,0.6209106442320453,94.18276236517042,59.903253816178406,0.3288398950318241,1.405539560101528,3.6364772030456556
1206,2038,10,USA-California,438.14613533649333,4.851567014954205,405.6420891080144,86.19250553140112,-0.8405986213556438,0.11302336273801616,2.819121450785342
1207,2043,1,India-Delhi,392.8250442982185,0.8921086957592435,285.99776327596567,68.69072465079847,-1.021018279847731,2.2638991382960763,4.466627395038053
1208,2045,8,India-Chennai,420.601099108653,-1.2770671258594923,103.30750267452204,47.955335715687056,1.898190789378193,1.080100164215438,4.322417186291071
1209,2032,7,India-Delhi,395.4061498868871,1.3673252012595762,37.27623508225031,32.481590508447006,0.01933482811122378,1.4523593198980205,3.6215368635186174
1210,2027,9,India-Chennai,385.2995928678305,3.2496088539927133,400.2339927697648,51.99924574464889,-0.19019754595744454,3.488250573816505,3.8404647866297896
1211,2031,3,China-Beijing,395.47923665044624,-0.43212352019069744,27.76181731488253,33.36339937324447,0.8060251226558788,0.5457714796705554,2.1401389554676657
1212,2035,2,China-Beijing,397.2004801146594,3.4064605308193334,345.42688434130713,70.35634781750065,0.7966564178909175,0.20093346512638943,2.2139377781710126
1213,2039,1,USA-California,396.42250828193283,3.068863058451605,239.7090137272359,76.56647881535446,0.8721265026596967,3.9117259944340894,2.75541668599368
1214,2029,8,India-Chennai,427.8171098082082,4.035975488704107,416.66611625525553,89.41658035561267,-0.8151869587628751,3.452603665425169,3.946379179492024
1215,2025,12,India-Delhi,402.69046907808456,0.2123110433443589,21.42484327868266,47.12102608795106,1.2982361821060162,3.7074674392995015,1.2390771714794608
1216,2025,7,USA-Texas,432.44316371627497,3.3950359210372305,250.07587480247645,64.75503315575271,-0.9589238678712375,3.6951295847899264,4.478455951794506
1217,2043,12,UK-London,446.9805894835212,3.0054291869256753,266.7094019696072,81.35918861182464,1.4399802012222467,3.276824069878682,1.9458961680779618
1218,2029,2,India-Kolkata,418.27802490499005,3.646721569675491,313.1789524003804,43.40757254797807,0.6499810866038795,4.266198741905727,0.32336496983329577
1219,2032,6,India-Kashmir,417.47592931738285,2.829553385878935,150.64387716902405,83.9423142140682,-0.9496463659335799,4.898708027614268,3.7389813861114223
1220,2026,6,UAE-Dubai,439.3410712332703,0.33967310442777965,25.025340607947864,33.5046038292021,1.3058795626076862,3.140630458593007,4.8283265056312565
1221,2028,2,India-Kolkata,438.1146319692756,-0.42413478289308904,351.131156399278,72.18799492582345,0.8574454264092028,0.625525292543212,4.818383357920039
1222,2026,2,India-Delhi,389.6193283268626,0.37076498600815144,292.60723331595307,36.056707532794064,1.7960349685246215,2.2166875165680917,1.5720348342995538
1223,2030,2,India-Kolkata,427.9925532659196,2.5677305068495375,268.88987931683033,64.35546242666959,-0.29224008652266376,3.737064393044932,2.728785907175844
1224,2042,3,India-Kolkata,396.777283496064,-0.08388915329314295,91.6188295041439,41.637212844942255,0.7801735343378393,0.4842711509921527,4.678781423853221
1225,2025,11,India-Kolkata,411.5461912613066,3.2009908934679387,42.359343185660315,44.83433543339307,0.8086677928260237,2.324103180111476,3.4459563277701606
1226,2028,4,India-Chennai,408.3283210104849,1.5815811253046643,277.61441716356836,76.81552127286211,1.324563057311312,4.927368958001538,3.1688871678723753
1227,2043,11,UAE-Dubai,388.60292461168945,3.645689290042001,178.31417125991783,67.24272730362907,-0.1994440181205479,1.684551646008174,1.655549011256101
1228,2032,1,India-Kolkata,444.4581426858173,2.2277864018611915,418.25405615416724,66.42356645662665,1.228329520175115,1.8765061929732236,1.5145270259221126
1229,2035,8,India-Chennai,381.1888394648011,1.0311466703040209,231.32372709625398,88.95390047657276,1.6424015675889523,3.0672211262843048,0.9139465064397273
1230,2026,1,India-Mumbai,442.1005495990864,4.792483099914642,248.38788452499966,83.87464375314079,0.6400552305823743,0.8933764460780436,1.768144462619166
1231,2040,6,India-Delhi,419.6544425342894,-0.2930232743463719,59.663109492768875,82.11620394389624,-1.4836671223485371,3.513982218033431,3.884856519729252
1232,2030,3,USA-California,422.338088013267,1.407959934095727,361.0713859488894,45.541924587450936,-0.09255545378898011,0.031208218745846228,4.3899978070458365
1233,2032,11,USA-Texas,394.9210641352395,-1.1258288547268758,40.44696436335732,85.89232012242502,-0.9913983435816376,4.135366026103805,2.8249982237043576
1234,2025,12,China-Beijing,420.33001007097187,0.8909801410616232,318.9164936899281,67.70481550348067,-1.2127558549279018,2.0474733358470427,4.139968256379087
1235,2034,11,India-Kashmir,446.23687532400106,4.815019450797438,22.95630859568998,38.432952455109316,0.30579177598413665,2.8212947793975225,1.6051092171611259
1236,2040,10,India-Chennai,433.0461088165683,1.8482795828326761,259.97415284283886,56.50999851265159,-0.4495551296436444,1.532535375819149,4.1597282982362715
1237,2025,9,India-Delhi,412.50276159272516,1.6265989852825977,22.770883957437093,60.148159240313134,0.7689925837779121,3.135855025921932,2.8239634291016307
1238,2043,7,India-Kolkata,386.4244849744854,3.429649346435143,474.9717165175713,79.9108264027874,0.013497956770061936,2.7480032336296873,2.5132975960493336
1239,2042,6,China-Beijing,394.6485391330661,4.278313611723855,129.84381071650236,70.33042701556371,-0.8475739328095835,3.2147381140502658,4.971932716493822
1240,2042,2,India-Chennai,397.12632972829255,3.4407532095567843,441.0671970002943,54.19035008062312,1.1377756950992097,1.6745362800821932,3.9488747972742475
1241,2027,9,USA-California,388.4674369104775,3.7798229928585894,418.3875870423107,52.82958137680288,-1.6500577879714653,4.05654504831541,2.702785293890993
1242,2039,8,India-Mumbai,395.7262842633433,3.4229246202539834,402.81620423871334,77.93100666923957,-0.13052888088480774,3.4552545434925115,2.0898244433374327
1243,2033,7,USA-Texas,407.8660012233133,-0.3012119795432404,399.6729442987504,64.5435637691264,0.46324401664577497,0.6875176455745152,0.11576245193622825
1244,2032,1,USA-Texas,404.05815625573183,0.19287593590571017,183.9708780258093,56.759078299297414,0.07561782472902667,1.7175190951461439,0.8091942850778011
1245,2041,10,India-Mumbai,387.008586158881,-0.9770870910858367,464.1954513401092,68.38622197306452,-0.9494706225107068,4.723245098438359,3.8145182922784326
1246,2044,9,USA-Texas,405.69667897394106,3.7847808544819745,432.6988534502662,38.99046558575907,-1.0210739158587208,3.543686646888668,3.575390915870913
1247,2025,5,UK-London,392.7769625442176,1.396804699559615,63.17559841413073,55.21192163131428,0.021343779002481522,2.9375606095482967,3.131537540331643
1248,2034,12,China-Beijing,411.6035627605378,-0.8710867466615206,345.49692260366487,72.3940265791212,-1.1040854483499127,4.195607934768873,4.263428868710795
1249,2032,1,China-Beijing,435.129861895858,-0.06699752423005112,126.68316825998527,81.51159058209619,-1.1600610451540598,2.8769436745885155,4.360360946311344
1250,2033,12,India-Kolkata,411.8667082864765,1.7091497409380096,433.7276276326677,42.00053465050619,-1.1516982295442415,0.9158154033236909,4.400132822856351
1251,2033,1,India-Delhi,440.6976364087469,4.89904701681626,287.4532187904315,70.81682821652501,-0.8272451222153494,3.192576038199597,1.9407814968390773
1252,2027,6,USA-California,391.4845708820975,4.8946249243654805,56.919939230310746,73.3605849205814,-1.8926775857188725,3.7828837734174305,1.5507941620483412
1253,2027,8,UAE-Dubai,385.1719592329447,2.284727725575533,88.17277745057966,31.31982093864328,0.20053997609744734,3.4509898762747087,2.6708765000713557
1254,2026,4,India-Gujrat,397.99172396523403,0.4618085030443311,365.7232323000042,63.086710305709566,-1.5675906506822574,3.0173294435267053,2.9849177455709643
1255,2041,6,USA-Texas,433.2279009245161,-1.4562051814051098,84.26358623694425,39.79638441408771,0.9749213932295948,0.11204426430352354,4.234007244693656
1256,2038,7,India-Kashmir,439.28237931385706,1.7102734895627303,149.72627665429638,50.77978274561401,-0.42220280913282693,4.616068425240179,3.753071067192483
1257,2036,5,India-Chennai,432.25211144034574,1.9799868624486505,410.06258338562856,69.69213125100634,0.6927475871395008,2.4402739890315006,1.169901996258183
1258,2045,5,USA-California,416.9187620169051,-0.3458717734765815,309.98436230119023,56.46172848751113,-1.7883102491978518,2.1737608400523616,3.9189144968511593
1259,2044,4,USA-Texas,422.69429299567815,1.2296424002760644,453.5336931569456,83.30266233266336,0.28773201245114866,4.814339340970186,3.410076169561631
1260,2040,9,USA-California,398.30687030116525,-0.36388429933240496,427.57356237860586,78.83166826856402,0.02616414445048143,0.30297318754071045,0.9881562023773249
1261,2037,4,UAE-Dubai,437.39679540624076,2.2053908885277087,106.80439664211578,41.76243307683444,-1.085325342597407,1.6731333322146495,0.201847168624677
1262,2045,2,India-Chennai,437.149939056765,3.040562662258008,179.06249603985296,54.028568951299846,0.8007204656991456,1.9391393164296034,4.434049274929811
1263,2042,2,India-Kashmir,395.02103679168135,3.882202889956356,293.9022465246228,43.851430708357995,-0.6981533962897557,2.1384521606209894,3.947897008549741
1264,2027,11,China-Beijing,381.66921775192196,4.113330260671748,336.37642088787425,80.13506262907266,1.9569976171845216,4.204724908590717,4.011014493402087
1265,2040,10,UAE-Dubai,395.87478848384677,-0.24640164552502375,402.7727145745809,36.750246593193786,-0.3107021695545691,4.387269974361482,4.77031680434543
1266,2039,5,USA-Texas,413.99284233131254,-1.5409155582912635,338.7729884455125,33.26059074068582,1.992610883564407,2.662656559613896,0.12292569443770163
1267,2033,9,India-Delhi,443.6635711605485,2.0793316917356632,58.37093684550171,46.0214315163974,-0.2852386175762982,3.4290895715363368,1.9286192977317924
1268,2026,1,India-Kolkata,432.46998751560216,2.792379975297308,220.5750537743828,30.289668609104737,0.6499685295420514,2.736559747682778,2.893440741119395
1269,2035,9,India-Chennai,416.28433526241656,1.1389627637432689,314.9467418098886,79.74847545607753,1.371588614868065,1.8941315899136928,4.042937537689252
1270,2040,6,USA-Texas,441.7562755711631,-0.9362666910146329,178.8367360601783,35.70361870025187,1.3478839715766697,1.7220714179555756,0.21960231124939333
1271,2032,11,India-Delhi,386.95302153640773,0.5512682579671737,134.0295826976283,64.38605588469736,1.114495602964678,1.2580901489683853,0.3704808177320712
1272,2029,8,India-Kashmir,401.1046443376743,3.676391520082049,33.531310100215315,51.96056054778151,0.742222620419899,3.5196803145906657,0.29859308904737647
1273,2025,7,India-Kolkata,444.38100519629575,-0.28359006751544324,244.5608395732614,89.38615771819504,-0.06675242662640857,4.045088765013231,0.22522272985381953
1274,2045,4,India-Kolkata,395.0218351910198,0.8756507234557165,142.33912478833483,87.24730372888806,0.6793328216168506,0.9671819396204118,2.111588323620582
1275,2038,4,India-Delhi,392.0735598004851,3.98573262045098,98.25921794620574,43.366452864466424,1.3755479693124295,0.5071179459473257,4.880149509201891
1276,2035,9,India-Mumbai,432.423680049309,1.688703488704883,349.0030773453379,81.10113529323574,0.6626891393642738,4.521555670252061,3.1479585154316636
1277,2042,1,China-Beijing,393.19929594679735,4.162198889195617,102.60748466396063,55.54590894631594,-0.24884032782929166,3.2403589563536834,2.5509779926052802
1278,2025,8,India-Kashmir,394.6522347286528,-0.2312270350165444,408.94326758540376,80.11368860827011,-0.4929256499033845,0.06296838679112848,1.8458791526910594
1279,2045,2,India-Mumbai,394.4230997966249,0.2716871437675037,43.98758628741517,51.691645639122086,-0.9699141139980787,0.4988429069370487,0.417030709087558
1280,2028,10,USA-California,406.05877077293803,2.9797260328695634,395.11834816929274,47.63649108107771,-1.1365319075435916,2.447725268941656,1.2681048016430303
1281,2027,4,India-Kashmir,406.742912010205,-1.2329054668400006,266.70795911849245,40.34430775599487,1.2665515014362194,1.6427687858386464,1.6078191363728933
1282,2026,7,UAE-Dubai,421.42326069218666,2.893308716949684,265.463436385901,57.36505424444279,-0.10472487815287312,0.33326279974795814,2.426115620845641
1283,2044,9,India-Mumbai,383.69097447265216,-1.740694197957374,364.53625719976174,87.6820364449474,1.4104103840456648,0.8359435828504197,1.1472442816583532
1284,2041,5,India-Kashmir,402.3623679876383,-1.2720062211773828,3.1221571822808714,57.91705541713998,0.7262084086143896,0.25199801322928816,4.317682653946901
1285,2035,5,India-Chennai,423.9146199827842,2.5015202224385087,21.825929299330472,56.3602137169504,-1.184876172057736,0.8342996285468979,0.34665926899031474
1286,2040,12,India-Chennai,441.1675840062993,-0.17108072429209242,87.66623581657996,70.63790187396945,1.6927509073360998,0.11488847711369043,2.502367880060553
1287,2030,1,India-Kolkata,395.26417685886616,-0.6751370261782275,365.51546769057217,47.67545258508606,-0.018638778319820748,0.6170789671941868,2.7815327643492473
1288,2042,1,India-Mumbai,415.13293741269695,3.9676237523855287,142.41783461299696,80.41029691307294,-1.9147821433030794,1.121605444479838,0.026224354292754826
1289,2039,7,India-Kashmir,392.56653592169295,1.3628464388615114,66.64852375972208,63.42418116133283,-0.9475806997041953,2.651386669096429,1.1856158477442285
1290,2037,7,India-Chennai,391.32965029697255,2.1443072467758872,131.8850709932015,45.36740561630201,-0.6662836332731503,3.9983381867189887,0.09277034328976252
1291,2032,2,India-Kolkata,411.2169104477732,3.2769589379743493,392.97166601718965,54.95224314687084,1.8421342633295361,3.479975465775697,0.3322583183187877
1292,2043,2,China-Beijing,438.65680405977173,-0.7748393407288687,453.8231050793675,36.593216971693145,-0.28504381760520525,4.648061372597153,3.7497078580996854
1293,2040,4,USA-California,409.4582440955657,4.571524989127168,195.01253074546986,36.6758705505178,-1.1236408673209244,4.706145712615587,2.2884868618499556
1294,2026,9,UK-London,421.32022215939577,-1.7842004427810894,335.279891099948,31.93986867174445,-1.4645704028397089,1.5032497022540259,3.0477742791553455
1295,2026,2,USA-Texas,429.2223098351345,-0.6252918471403701,66.47187403624471,46.67855752445573,1.8113385011089385,0.47884554561487214,2.209033864176111
1296,2038,12,UK-London,441.7477517491533,1.9348747402734285,176.28778852313266,35.82145401481179,1.311314998525098,0.25116929802793453,4.623789903450179
1297,2033,3,UK-London,444.16769666759063,3.0089880188831852,35.55487729957424,57.96569638285516,1.2873767794392026,3.4527505854575775,2.4140538613306695
1298,2044,7,India-Mumbai,421.4161820165367,4.377859372948783,168.296276246576,31.316754233482445,-1.5795437131177517,4.914986442143222,0.9660415813423467
1299,2041,2,India-Kolkata,448.3979330360284,-0.6492987318094299,229.95505966432788,45.39455069187138,0.6109661892592393,3.324206118900199,1.4629271115820268
1300,2043,11,USA-California,449.8270580008491,0.8051191330894989,178.5108730760268,30.174489423014045,-0.47448913835679596,0.45197430829919505,0.14483632592717233
1301,2029,11,India-Chennai,439.27848419229474,0.013045264537034917,322.24051631024287,71.7531032859098,1.1686443370873594,3.3497682684670766,1.178361696394754
1302,2030,4,China-Beijing,433.0550996281955,-1.1455580667969556,351.97203335676033,42.051321740169364,1.7460836056902416,3.0905711336374737,3.288582627519374
1303,2032,4,India-Gujrat,395.18077589346484,1.317447397014191,66.30902724006532,70.93528100979913,1.061843890035727,2.146886086451057,3.0155170447796924
1304,2036,3,UK-London,418.124485103826,4.581524905596966,360.764612221782,43.00390333418234,1.974920807118028,2.5942972724051963,4.345180271026074
1305,2029,7,UAE-Dubai,401.5545498806776,1.636207947793325,463.8240644974557,55.49907495334898,0.4545462805612668,2.0028108216499794,1.9098952535155866
1306,2035,1,India-Kolkata,386.59751277581194,2.8086005897529827,215.4979561235986,40.74053955775845,1.7611200264966076,3.5735594859931563,4.000261767968632
1307,2040,4,UK-London,437.91552984162087,0.9516190977117485,478.04762199898494,87.40171520431164,0.2648246372250589,4.501666672597507,0.9271507752867392
1308,2041,11,China-Beijing,382.2215701742398,4.85176430241836,171.5403968040487,32.364605665305554,1.696652570367081,0.5872281465569462,0.7547802001210691
1309,2042,1,China-Beijing,396.7903917194087,1.486279275330702,375.0010176003928,45.45297897091993,-1.6993714802645719,1.4629286817956095,2.6961901860295083
1310,2033,1,India-Kolkata,392.1350005105388,3.566731153487699,241.0428595595297,62.37974997235194,-1.4833302478711907,2.1502858035086465,1.630060762268174
1311,2036,6,USA-Texas,387.13467464201403,-0.726002541193878,133.7474026754801,31.656104801561234,-1.6500739877072994,4.318811180932137,3.9939424476015954
1312,2044,8,India-Kolkata,398.0076154793565,-0.6699523560966432,375.38649702313967,71.9038803784675,-0.13171704339018753,2.4771831449585524,1.638653604626723
1313,2041,3,India-Delhi,417.86416035457006,1.9281869905785207,128.36331853232508,68.60958764938324,0.942215291872341,2.155625277915472,4.486225630202188
1314,2039,2,USA-Texas,410.97008166893545,4.591599800627412,429.20151992171475,47.46155585643975,-1.0880021941295097,4.880449000758559,1.6521738444363265
1315,2028,6,India-Delhi,436.5916899461098,2.4456650125653026,13.799080297441702,51.21147219712927,0.8905869203837593,3.2099658226891057,4.660807084981628
1316,2025,7,India-Delhi,444.044824518102,1.4008009360306488,358.37024336684317,80.17516791706998,-1.6522043483171744,4.310717708575713,2.986413346505352
1317,2040,9,India-Mumbai,399.5619858004762,4.505738707258741,85.09827681847338,30.59589724620734,1.2083673520331923,2.4232649593166204,3.4635566516560394
1318,2035,10,India-Kolkata,436.3465347713624,2.2686906568627627,400.31887214287264,47.08837460365412,1.524167365118473,1.7259748032026763,1.6847751478961226
1319,2033,1,India-Delhi,405.89418783234305,2.550682167033793,357.1933773367356,39.58349146265313,-1.8756618616186094,3.2405216661857263,2.016069683722048
1320,2041,7,India-Delhi,431.11908718548773,4.930128139503454,32.11034329535223,41.26471943134453,-0.9814418359654158,3.268840411524412,2.5339905338641957
1321,2026,5,India-Kolkata,415.35085500291467,3.5654805760622077,325.88400215524905,33.83527339607995,-1.9474587098730614,3.680103226120325,1.9506911164655723
1322,2044,4,USA-Texas,397.53057604343445,3.7416725739664116,256.4630775478352,34.61031432722057,1.8379577753828165,2.0413835422426336,2.722625313182126
1323,2041,7,USA-Texas,389.2429220161573,-1.5318028066479448,324.9137076062144,46.62495530579784,-0.5149293507421304,3.1847051771898007,3.1521898058897495
1324,2025,10,India-Gujrat,394.0920047989402,1.0001405796959908,72.74897228091415,76.46512311952372,-0.133241807614219,1.2626495352328733,1.7805821903280772
1325,2038,3,India-Kashmir,382.37641094236625,0.21527474222301723,398.1299786524775,81.86471832190753,-1.629717254809052,2.6023167659800466,4.5562316615668506
1326,2041,9,India-Chennai,390.1537458766149,1.4455045453227453,45.607257391041045,76.56501153372304,-1.0649641281039144,1.7670276975509118,3.3316769709621914
1327,2037,10,India-Mumbai,435.303633630983,2.5450067031081574,272.4159859569889,58.59658337940496,0.026600537625564247,3.19989249302615,1.9263315290370513
1328,2038,9,China-Beijing,448.61449108511675,-0.2362155069295584,340.06754129211123,37.62216746191045,0.12882102838544984,0.3661128812038983,2.466841390217654
1329,2039,9,India-Gujrat,380.6579389333225,-0.3452258470140097,180.47679298674453,86.89796432128327,1.986075756881641,2.7857342926572786,0.12202071681440052
1330,2037,3,USA-California,389.3968187753002,-0.2425209855988506,149.14938505952114,82.08375539848515,0.4888040707702048,2.4645278472236143,1.1614318831447208
1331,2027,10,India-Delhi,446.5738289515736,-1.6476375775814107,383.91248683181226,52.0318363040811,-1.9446934497832031,2.0234950019223303,2.7460448982458656
1332,2036,3,India-Gujrat,444.34467626046956,1.3436866520737705,325.71029020759516,49.068774088276115,0.19107581937182783,1.9160559784877513,1.6975320064084292
