time_index,year,month,region,co2_ppm,temperature_anomaly,rainfall_mm,humidity_pct,enso_index,volcanic_activity,ocean_heat_index,CO2_Reduction_Percent,Deforestation_Percent,Urban_Heat_Control_Percent,Irrigation_Efficiency_Percent,Water_Conservation_Percent,Renewable_Energy_Percent,Cloud_Seeding_Efficiency_Percent,Temperature_with_scenario,CO2_with_scenario,Rainfall_with_scenario,FloodRisk_Score,DroughtRisk_Score,HeatwaveRisk_Score,FloodRisk_Level,DroughtRisk_Level,HeatwaveRisk_Level,FloodRisk_Label,DroughtRisk_Label,HeatwaveRisk_Label
1220,2026,6,UAE-Dubai,439.3410712332703,0.3396731044277796,25.025340607947864,33.5046038292021,1.3058795626076862,3.140630458593007,4.8283265056312565,29.26153131228656,16.915476508935424,29.267120867456075,27.530239613921882,41.972400739680204,27.981222498804136,65.17023652396534,0.04711368685660916,438.04714943274536,24.229400172736618,8.794862891112894,-12.756022499862716,-11.678580134868465,Low,High,High,0,2,2
1221,2028,2,India-Kolkata,438.1146319692756,-0.424134782893089,351.131156399278,72.18799492582345,0.8574454264092028,0.625525292543212,4.818383357920039,47.43934902092873,60.99552086783036,49.288941224664285,88.87102973076266,29.33347819048904,54.906412864466915,94.84314340967262,-0.8800323510650209,436.35261972690745,351.06415915711943,187.964040200811,-123.44546663371437,-20.243595900504726,High,Low,Medium,2,0,1
1222,2026,2,India-Delhi,389.6193283268626,0.3707649860081514,292.60723331595307,36.056707532794064,1.7960349685246215,2.216687516568092,1.5720348342995538,2.550611649177703,35.51362020463616,62.297904066096365,22.747003116248777,6.645452773961469,95.35211901243451,37.64642219347667,0.942731793685561,389.8469339464501,292.91971347822266,155.78485224570989,-92.04822194924232,-24.35352255022721,Medium,Medium,Medium,1,1,1
1223,2030,2,India-Kolkata,427.9925532659196,2.567730506849537,268.8898793168304,64.35546242666959,-0.2922400865226637,3.737064393044932,2.728785907175844,88.8413277866633,85.62316750249722,22.81069193608901,81.42368957608858,18.59064324966755,69.58248704702832,81.24478610160011,1.0190108704771612,424.4067185516114,269.8336786198733,156.8856609107523,-96.82723715298884,-8.512870252149309,Medium,Medium,High,1,1,2
1224,2042,3,India-Kolkata,396.777283496064,-0.0838891532931429,91.6188295041439,41.637212844942255,0.7801735343378393,0.4842711509921527,4.678781423853221,78.20955832134759,96.5550020938951,76.54612718438631,11.229921047915925,25.73789122717257,50.92943768623511,83.43975849971126,-0.8826190478762315,393.83235560093556,92.84668439696652,70.24226458121727,-30.453037147823633,-31.148022302480264,Low,High,Low,0,2,0
1225,2025,11,India-Kolkata,411.5461912613066,3.2009908934679387,42.35934318566032,44.83433543339307,0.8086677928260237,2.324103180111476,3.4459563277701606,53.53748493128416,43.646616020872685,18.035064652431142,37.63516206818384,57.99364922999274,49.12976335119941,90.70164419073807,2.310591841366567,409.30578317495116,41.85470878247174,22.422609351499126,-19.159208311831662,-5.827670756152517,Low,High,High,0,2,2
1226,2028,4,India-Chennai,408.3283210104849,1.5815811253046643,277.6144171635684,76.81552127286211,1.324563057311312,4.927368958001538,3.168887167872376,58.022501660803584,83.78829915439061,4.854125038005453,6.908817852297322,29.481760360523836,35.64000380309277,78.15118669968649,0.4696723424686472,406.2650789189886,278.56504240420645,158.52265887631563,-84.76340735473394,-1.6598466097209927,Medium,Medium,High,1,1,2
1227,2043,11,UAE-Dubai,388.6029246116895,3.645689290042001,178.31417125991783,67.24272730362907,-0.1994440181205479,1.684551646008174,1.655549011256101,97.57869378019214,67.8664811567004,42.212658394198144,7.577247721309888,56.777534758590335,26.98220080972612,6.4747444081590615,2.11624199838014,384.4026547342469,180.22067080645567,99.11477279851988,-54.735153986846626,-15.615318158651174,Medium,High,Medium,1,2,1
1228,2032,1,India-Kolkata,444.4581426858173,2.2277864018611915,418.2540561541672,66.42356645662665,1.228329520175115,1.876506192973224,1.5145270259221126,70.87970331728337,2.536447158244992,22.843300457729498,20.363569006666904,86.84772873780906,39.30839998521686,73.55963765894955,1.038625340092819,440.93952199153557,416.85895681573555,191.82086680777948,-128.71495071001692,-8.514144979036109,High,Low,High,2,0,2
1229,2035,8,India-Chennai,381.1888394648011,1.0311466703040209,231.323727096254,88.95390047657276,1.6424015675889525,3.0672211262843048,0.9139465064397272,25.49336707277403,48.921123205896876,48.04704505952887,15.4452162590482,48.103895458473076,76.00705821764473,19.654881773379774,1.0017497794438288,380.4033823432214,232.3982631569633,121.2546894485561,-72.40782228712109,-18.617768156145253,Medium,Medium,Medium,1,1,1
1230,2026,1,India-Mumbai,442.1005495990864,4.792483099914642,248.3878845249997,83.87464375314079,0.6400552305823743,0.8933764460780436,1.768144462619166,90.70955226205201,56.43934356623579,7.031310411726754,69.74469612067453,14.573841828898404,12.633592223458411,34.916113127435146,3.0486051587908687,438.1294654216461,249.38274256943805,138.70840598881009,-87.54431993144996,-0.9833610694161807,Medium,Medium,High,1,1,2
1231,2040,6,India-Delhi,419.6544425342894,-0.2930232743463719,59.66310949276888,82.11620394389624,-1.4836671223485371,3.513982218033431,3.884856519729252,54.37030881396318,85.22318821288258,81.6242689123597,87.73743865972288,1.3680690100281057,49.18895584473169,15.040884932745834,-0.5641867615020384,417.78815897572,61.918987440500445,56.25283638210937,-36.34885866869553,-32.988219621845104,Low,High,Low,0,2,0
1232,2030,3,USA-California,422.338088013267,1.407959934095727,361.0713859488894,45.541924587450936,-0.0925554537889801,0.0312082187458462,4.3899978070458365,24.142237582925606,44.37419214065268,61.43406398508539,37.313010803793446,76.20129374015917,6.376540554870392,9.591478887854388,1.5394558222880685,421.5747180555272,362.2107821353519,179.17738996183994,-115.51005447244903,-23.649952100661313,High,Low,Medium,2,0,1
1233,2032,11,USA-Texas,394.9210641352395,-1.1258288547268758,40.44696436335732,85.89232012242502,-0.9913983435816376,4.135366026103805,2.8249982237043576,33.11054632292656,85.81755953795852,82.40783815505281,62.92169418486555,34.645696006665425,25.388390253756576,20.359493648906458,-0.9639613996348788,394.1237124144727,42.61430127651794,40.123279298313435,-25.754213779782443,-33.541512101802056,Low,High,Low,0,2,0
1234,2025,12,China-Beijing,420.3300100709719,0.8909801410616232,318.9164936899281,67.70481550348067,-1.2127558549279018,2.0474733358470427,4.139968256379087,9.311698720896878,83.90551424503559,30.874033158123602,42.47318530431702,87.44064677599319,59.23667888131606,77.86877306054302,1.0134864982249217,420.7034802773775,319.87628365606827,167.6216667463462,-104.05212755839392,-11.741521364314488,Medium,Medium,High,1,1,2
1235,2034,11,India-Kashmir,446.23687532400106,4.815019450797438,22.95630859568998,38.43295245510932,0.3057917759841366,2.8212947793975225,1.605109217161126,65.49320920003106,4.563371232333213,13.158065776837924,50.68397531612789,18.21107863464544,47.8690079111336,61.11754063323364,3.6367359245651962,443.00784857632283,21.870858919995303,8.662225102768527,-15.243358369398091,-3.081184755996053,Low,High,High,0,2,2
1236,2040,10,India-Chennai,433.0461088165683,1.848279582832676,259.97415284283886,56.50999851265159,-0.4495551296436444,1.532535375819149,4.159728298236272,85.28071584567755,17.994893071978467,40.30342154506293,1.6204698281344743,55.849991899389906,94.27279923884991,32.65699053979233,0.5456994813697543,428.96202195500416,259.8608598242024,124.15889945381677,-78.06407212033972,-15.79394892920332,Medium,Medium,Medium,1,1,1
1237,2025,9,India-Delhi,412.5027615927252,1.6265989852825975,22.770883957437093,60.148159240313134,0.7689925837779121,3.135855025921932,2.8239634291016307,38.77649162905221,18.46510927237902,74.17571742765152,12.014186849237108,15.784457539442531,31.77571447605049,33.09360220336743,1.5928263269780685,410.74858810399644,22.662965191541115,13.714123869595756,-8.564596396518528,-28.714591174873767,Low,High,Low,0,2,0
1238,2043,7,India-Kolkata,386.4244849744854,3.429649346435143,474.9717165175713,79.9108264027874,0.0134979567700619,2.748003233629688,2.5132975960493336,35.17018127595618,4.574477956603129,19.490207470416653,26.257086954721707,25.567725527884754,3.308964975400952,41.36878612582855,2.921147795620186,384.71172069025357,474.28157513375277,233.39958584828037,-146.36743081282208,-6.04339431079455,High,Low,High,2,0,2
1239,2042,6,China-Beijing,394.6485391330661,4.278313611723855,129.84381071650236,70.33042701556371,-0.8475739328095835,3.2147381140502658,4.971932716493822,93.35070456946892,52.78134454135169,37.019597658496195,3.903804955551382,28.722420664643167,92.97666260647543,38.88100367345586,2.781495496919439,390.50881735000615,130.6496309792738,75.41473471911378,-38.86305208612464,-13.138941765246816,Low,High,High,0,2,2
1240,2042,2,India-Chennai,397.12632972829255,3.4407532095567843,441.0671970002943,54.19035008062312,1.1377756950992095,1.6745362800821932,3.948874797274248,76.80302044513839,63.80698272279486,63.379685171787415,49.390437275414975,28.343493373975136,5.939618449563088,5.799406855541789,2.5384896523718905,393.92424853326355,442.8654183448673,234.9061053144771,-141.72231709759444,-23.828780277291834,High,Low,Medium,2,0,1
1241,2027,9,USA-California,388.4674369104775,3.779822992858589,418.3875870423107,52.82958137680288,-1.6500577879714653,4.05654504831541,2.702785293890993,0.9002509738666342,6.132510013319125,1.9008143780653852,77.16132846796141,4.697720809730366,43.81711242434202,81.05042435797742,3.78082611716191,388.4837494619174,416.95055385555077,209.37548576982505,-139.00510140339273,1.5081699190709918,High,Low,High,2,0,2
1242,2039,8,India-Mumbai,395.7262842633433,3.422924620253984,402.8162042387133,77.93100666923957,-0.1305288808848077,3.4552545434925115,2.0898244433374327,48.20113502296635,94.14342390946857,33.088718721452395,44.520016338082016,77.33744976607998,1.8112814576869418,13.559918383043234,2.789789107009181,394.2576617512897,405.3693085883365,215.46019151379284,-129.39888020131366,-11.56161402437545,High,Low,High,2,0,2
1243,2033,7,USA-Texas,407.8660012233133,-0.3012119795432404,399.6729442987504,64.5435637691264,0.4632440166457749,0.6875176455745152,0.1157624519362282,37.20126322787471,7.719253277885696,22.801378580909738,9.935188600441425,98.71976811495308,50.40591748058703,84.66393387549984,-0.8172234582916373,406.0831305946984,398.21124321957694,181.67744397016355,-121.77730006927801,-9.610885507338876,High,Low,High,2,0,2
1244,2032,1,USA-Texas,404.05815625573183,0.1928759359057101,183.9708780258093,56.75907829929741,0.0756178247290266,1.717519095146144,0.8091942850778011,71.26306654841353,64.19559469178725,8.832452164475079,53.353855271099995,38.20260331229647,58.72351842258712,50.427617879474454,-1.1440608734178097,401.136958875229,184.88819350897344,104.06225449956361,-66.59485345627915,-4.219417389840718,Medium,Medium,High,1,1,2
1245,2041,10,India-Mumbai,387.008586158881,-0.9770870910858368,464.1954513401092,68.38622197306452,-0.9494706225107068,4.723245098438359,3.8145182922784326,75.3272810248005,71.01856172122581,18.72997739017549,41.37260830897468,94.63323138619025,28.888920564502087,91.78292521362363,-2.296332937680092,383.9524077248532,464.49034968747344,234.6240970828664,-148.54015974310903,-8.869790718678251,High,Low,High,2,0,2
1246,2044,9,USA-Texas,405.69667897394106,3.784780854481975,432.6988534502662,38.99046558575907,-1.0210739158587208,3.543686646888668,3.575390915870913,18.560837335444358,56.0201531438501,73.95253272228912,14.737105412668539,59.477769843951364,18.35557510355916,60.30411043473367,4.153089434995979,405.32883863860735,433.17337583588704,221.49717989230828,-131.23819805930142,-27.089159427918062,High,Low,Low,2,0,0
1247,2025,5,UK-London,392.7769625442176,1.396804699559615,63.17559841413073,55.21192163131428,0.0213437790024815,2.9375606095482967,3.131537540331643,84.99100401788637,56.10146508337428,17.887661735068207,90.4096562475134,41.63180227968124,91.44453576123585,97.52475741569171,-0.12413876344743033,389.08842699415703,62.90814721831812,39.9581526782351,-37.00403092037709,-7.229547952095741,Low,High,High,0,2,2
1248,2034,12,China-Beijing,411.6035627605378,-0.8710867466615206,345.49692260366487,72.3940265791212,-1.1040854483499127,4.195607934768873,4.263428868710795,99.33252134938775,34.154460570141346,42.17449679615598,14.833199282005083,82.91851414549942,49.02510513055633,17.985364880617027,-2.435992205687716,406.9784812987698,346.1618491231568,166.74355990352092,-107.78959147562314,-18.331394041875022,Medium,Medium,Medium,1,1,1
1249,2032,1,China-Beijing,435.129861895858,-0.0669975242300511,126.68316825998528,81.51159058209619,-1.1600610451540598,2.8769436745885155,4.360360946311344,4.126742026891616,61.506556324559746,24.274443153588876,8.656749204015679,46.604914276253815,19.100940066562533,40.79632353607301,0.09321206676800534,435.53859035775906,127.7124384790006,72.98720328161745,-40.00779655779611,-9.653850021374748,Low,High,High,0,2,2
1250,2033,12,India-Kolkata,411.8667082864765,1.7091497409380096,433.7276276326677,42.00053465050619,-1.1516982295442415,0.9158154033236908,4.400132822856351,59.423199079870535,50.282185515662924,21.268143069930467,23.12798363694517,6.688484062913991,5.176860693913077,1.7874184495338619,0.7333671900399036,409.3983701876396,435.2003448291469,231.34713125668952,-134.89235330011712,-8.067236913948246,High,Low,High,2,0,2
1251,2033,1,India-Delhi,440.6976364087469,4.89904701681626,287.4532187904315,70.81682821652501,-0.8272451222153494,3.192576038199597,1.9407814968390773,88.81287842995185,23.073299585947183,47.673218293010024,86.02065249839181,98.07363153573405,5.933658955537247,73.82961407020488,3.5995216311473226,436.48772548310876,286.6688254966058,130.64167631694025,-101.76496949620116,-16.90957433851562,Medium,Medium,Medium,1,1,1
1252,2027,6,USA-California,391.4845708820975,4.8946249243654805,56.919939230310746,73.3605849205814,-1.8926775857188725,3.782883773417431,1.5507941620483412,30.081608111508395,28.735594888301364,10.102593111464465,81.2105544491208,93.69718949535388,52.896622661684326,48.223539684316485,4.394018693249958,390.26784642540514,56.817536283273455,18.290008709056362,-31.529764297506212,-1.4046260286358119,Low,High,High,0,2,2
1253,2027,8,UAE-Dubai,385.1719592329447,2.284727725575533,88.17277745057966,31.31982093864328,0.2005399760974473,3.4509898762747087,2.670876500071356,81.48281484210122,47.43602599838248,54.90021162495893,57.797661006835156,9.614653460917532,69.335235460322,12.484000460973677,1.204073544983098,381.57217875082347,89.34617822131166,56.98096621798707,-37.88175624976729,-21.23764052299371,Low,High,Medium,0,2,1
1254,2026,4,India-Gujrat,397.991723965234,0.4618085030443311,365.7232323000042,63.086710305709566,-1.5675906506822574,3.0173294435267053,2.9849177455709643,13.974490068954559,87.2208477023706,37.764941458533755,21.991366289448145,71.13619402749269,79.19891277954268,17.13886175729833,0.5599681162505774,398.16520793880994,367.99708049592937,195.93755575317732,-114.57341016016821,-14.769995713663157,High,Low,Medium,2,0,1
1255,2041,6,USA-Texas,433.2279009245161,-1.4562051814051098,84.26358623694425,39.79638441408771,0.9749213932295948,0.1120442643035235,4.234007244693656,18.759269185525305,94.08004710074171,16.30351655662419,34.37615553739316,41.014098245903696,59.71958629808511,90.17887926209323,-1.668355399549374,433.2307379362473,85.28241006472463,62.66239951340408,-33.12729628671577,-7.5224198623793,Low,High,High,0,2,2
1256,2038,7,India-Kashmir,439.28237931385706,1.7102734895627305,149.72627665429638,50.77978274561401,-0.4222028091328269,4.616068425240179,3.753071067192483,2.8283223713724825,5.161225496597977,64.99784757657233,52.46793099985645,73.07654690168948,62.16188442944972,21.999671926660614,2.303685517901004,439.1925754502544,149.4411199806611,61.65361825897205,-54.40444798700922,-24.61692771988833,Low,High,Medium,0,2,1
1257,2036,5,India-Chennai,432.25211144034574,1.9799868624486503,410.06258338562856,69.69213125100634,0.6927475871395008,2.4402739890315006,1.169901996258183,4.2001371513664125,20.966056201781235,17.79302643644848,53.45799718156486,79.58388982437883,97.56707485409272,85.02892778649901,2.073914383785807,432.25176514479523,408.99098651595205,194.86853215363462,-132.55932963758426,-5.872861944307908,High,Low,High,2,0,2
1258,2045,5,USA-California,416.9187620169051,-0.3458717734765815,309.98436230119023,56.46172848751113,-1.7883102491978518,2.1737608400523616,3.9189144968511593,13.993366757987824,30.287235498835486,40.28161640660161,55.38625470649304,18.884719018949212,76.80084497051931,16.416437774867642,-0.2229229445703219,416.5219660339941,310.56465061065796,160.5915521511898,-104.33581530232411,-16.246400329382837,Medium,Medium,Medium,1,1,1
1259,2044,4,USA-Texas,422.69429299567815,1.2296424002760644,453.5336931569456,83.30266233266336,0.2877320124511486,4.814339340970186,3.410076169561631,32.33758486452373,45.93525857912375,43.828237363691244,94.42729042840588,42.693004375792654,34.714331431006876,87.36011994583936,1.0211730766225022,421.5367663382432,453.16454851540254,231.82425095627988,-154.42635340965293,-16.918591099502997,High,Low,Medium,2,0,1
1260,2040,9,USA-California,398.3068703011653,-0.3638842993324049,427.57356237860586,78.83166826856402,0.0261641444504814,0.3029731875407104,0.9881562023773248,43.96420854871786,94.60678825450255,81.55470680702305,67.72723566301813,16.43561592750199,27.31921353482828,86.56048865203645,-0.42762140223653167,397.0547277562745,428.68055625320017,239.43519141745045,-142.32066256945825,-32.878455564151146,High,Low,Low,2,0,0
1261,2037,4,UAE-Dubai,437.3967954062408,2.2053908885277087,106.80439664211578,41.76243307683444,-1.085325342597407,1.6731333322146495,0.201847168624677,75.48269133787308,85.2472316855079,57.25486619237482,22.121253713174927,98.8507979513648,70.79812263240825,28.16949392902054,1.2682857236939955,434.4751331562022,108.79842371410061,60.20322177242971,-36.55646356738757,-22.140975042733533,Low,High,Medium,0,2,1
1262,2045,2,India-Chennai,437.149939056765,3.040562662258008,179.06249603985296,54.028568951299846,0.8007204656991456,1.9391393164296036,4.434049274929811,71.13334166236235,91.86950055381936,1.9608949273961396,96.54258428982358,4.635634097186814,76.75900119333275,65.6998363581003,1.6375047782847223,434.5119669791851,180.50458432930554,116.88601551136122,-72.8048902454425,0.1981448960123775,Medium,Medium,High,1,1,2
1263,2042,2,India-Kashmir,395.02103679168135,3.882202889956356,293.9022465246228,43.851430708358,-0.6981533962897557,2.1384521606209894,3.947897008549741,57.14282418816965,53.05166623423183,28.746878051535884,76.65245691485339,17.021425333321183,49.97001069394362,54.642094518272586,3.0268151867083217,392.6944122446152,294.4009546212843,159.71169211424746,-102.44005169467265,-9.68266210858936,Medium,Medium,High,1,1,2
1264,2027,11,China-Beijing,381.669217751922,4.113330260671748,336.37642088787425,80.13506262907266,1.9569976171845216,4.204724908590717,4.011014493402087,57.190802564581176,78.81753800295562,12.357401303796712,59.5859786057623,62.37319622623988,14.17281900257562,63.75742876502206,3.0930882224180913,379.5978530037225,337.4657984526625,179.90352138196997,-111.91969996798397,-3.0871075880678305,High,Low,High,2,0,2
1265,2040,10,UAE-Dubai,395.8747884838468,-0.2464016455250237,402.7727145745809,36.750246593193786,-0.3107021695545691,4.387269974361482,4.77031680434543,55.39905542904611,98.8080028485705,27.472657252469045,97.64710324466581,29.504503700385598,24.111022537062766,96.81090098682687,-1.0796561815812553,394.0929157408802,403.80073664030147,225.64186843464478,-141.1015041136561,-11.636856609936373,High,Low,High,2,0,2
1266,2039,5,USA-Texas,413.9928423313125,-1.5409155582912637,338.7729884455125,33.26059074068582,1.992610883564407,2.662656559613896,0.1229256944377016,62.57789376916598,34.28091141437041,82.75625810376562,37.115776400873514,66.0062050961588,6.816190150334068,51.75144316041379,-1.9649108526369274,411.2067567569979,338.76638692473534,166.46622586744704,-109.83903569865006,-34.2814497530884,Medium,Medium,Low,1,1,0
1267,2033,9,India-Delhi,443.6635711605485,2.0793316917356632,58.37093684550171,46.0214315163974,-0.2852386175762982,3.4290895715363368,1.9286192977317924,20.058077125485685,6.963723796452004,97.38936640737622,94.16571633187986,32.27146597786803,1.1997771805355995,96.39053263992116,2.6520638132997116,442.73030454223874,56.65203790659685,23.960842896660424,-34.767929113035144,-37.36450827497066,Low,High,Low,0,2,0
1268,2026,1,India-Kolkata,432.46998751560216,2.792379975297308,220.5750537743828,30.289668609104737,0.6499685295420514,2.736559747682778,2.893440741119395,41.4724627671616,4.484313335180579,72.77060015340983,64.18200668176468,71.35132766447414,14.54713028839334,41.727928791033776,2.6906367214881746,430.4412075105959,219.87502459861756,97.01254076696813,-77.72265402734293,-27.493858028471028,Medium,Medium,Low,1,1,0
1269,2035,9,India-Chennai,416.28433526241656,1.1389627637432689,314.9467418098886,79.74847545607753,1.371588614868065,1.8941315899136928,4.042937537689252,1.7889752630902533,22.086420482991855,53.78335590205216,16.221853678565413,22.666137444979984,95.07314269629416,74.94671281517286,1.6410168175019852,416.415750704092,314.1104001680749,159.147898739939,-96.82108405913473,-20.528732270319672,Medium,Medium,Medium,1,1,1
1270,2040,6,USA-Texas,441.7562755711631,-0.9362666910146328,178.8367360601783,35.70361870025187,1.3478839715766695,1.7220714179555756,0.2196023112493933,96.2550870884213,50.84646046104062,95.02015967797105,0.8264177715649024,86.51327468385021,93.32999430800095,23.24341699418897,-1.9111668360033485,437.4519858213524,179.89726153412573,87.899913968605,-54.89892874895204,-39.15476397279043,Low,High,Low,0,2,0
1271,2032,11,India-Delhi,386.9530215364077,0.5512682579671737,134.0295826976283,64.38605588469736,1.114495602964678,1.2580901489683851,0.3704808177320712,94.99782081576515,54.417001139636454,32.241324410236146,69.53557336659894,23.658769066120577,84.88936712068515,10.128389509683178,-1.0262749142457679,382.7473005070158,135.45952494162376,79.32310899947869,-54.95548212150523,-13.512294712641921,Low,High,Medium,0,2,1
1272,2029,8,India-Kashmir,401.1046443376743,3.676391520082049,33.531310100215315,51.96056054778151,0.742222620419899,3.5196803145906657,0.2985930890473764,95.39889657038367,69.65291873395756,76.80134498062982,17.85824368911213,13.725321709894311,13.447090852307364,16.57554908415938,2.536427038480674,397.03122869649474,35.289386680550855,35.79550461848383,-13.14389392659541,-29.198681769163528,Low,High,Low,0,2,0
1273,2025,7,India-Kolkata,444.38100519629575,-0.2835900675154432,244.5608395732614,89.38615771819504,-0.0667524266264085,4.045088765013231,0.2252227298538195,41.65329293730549,68.87772461482884,13.56614085458412,75.76695178587532,39.43360715519106,27.794710751806285,75.13721348210352,-0.9809945177157118,442.98711779557874,245.12442704206418,135.33880947444254,-89.0831162768806,-6.015053052463076,Medium,Medium,High,1,1,2
1274,2045,4,India-Kolkata,395.0218351910198,0.8756507234557165,142.33912478833483,87.24730372888806,0.6793328216168506,0.9671819396204118,2.111588323620582,10.710856834393168,12.69320078341919,90.63214461850755,78.65474014995706,57.03654521895882,1.292247976784211,15.074258471650415,1.5677550329529288,394.61322435713436,142.41843564240438,63.609869012436185,-57.82937670953156,-35.31220482763126,Low,High,Low,0,2,0
1275,2038,4,India-Delhi,392.0735598004851,3.98573262045098,98.25921794620574,43.36645286446642,1.3755479693124295,0.5071179459473257,4.880149509201891,53.82052102025811,49.729983437207736,75.45992816520497,88.13259842603848,11.674850602992093,73.08171542516241,5.467415035488532,3.6639214816978676,389.8798335838443,99.6417691486122,62.40490948487,-46.05348183711221,-27.98561837706327,Low,High,Low,0,2,0
1276,2035,9,India-Mumbai,432.423680049309,1.688703488704883,349.0030773453379,81.10113529323574,0.6626891393642738,4.521555670252061,3.147958515431664,87.48829986579409,57.32449644658936,78.50365208936198,47.26678859939446,79.67399249394983,90.12358716778756,3.3609664221647906,0.7239740122826209,428.6225100204852,350.6555929102923,176.59034689033297,-114.36044598805353,-30.96707642837522,High,Low,Low,2,0,0
1277,2042,1,China-Beijing,393.19929594679735,4.162198889195617,102.60748466396063,55.54590894631594,-0.2488403278292916,3.2403589563536834,2.55097799260528,64.2337427766577,82.25070036306786,56.724298722486175,82.60456777040615,93.43903312259899,53.73195987234243,12.229210755531938,3.444767020887324,390.81011581159515,104.83042145974204,58.40261421427158,-46.59213318364891,-20.622859276462076,Low,High,Medium,0,2,1
1278,2025,8,India-Kashmir,394.6522347286528,-0.2312270350165444,408.94326758540376,80.11368860827011,-0.4929256499033845,0.0629683867911284,1.8458791526910596,69.47166030015882,36.2896868553044,1.398316041649239,42.789161432852865,1.68782094966895,58.793358642500515,97.88619492174023,-1.6066770806032284,391.5415485821979,408.0742342926281,214.58645901297157,-131.6227734066003,-1.5233326650216328,High,Low,High,2,0,2
1279,2045,2,India-Mumbai,394.4230997966249,0.2716871437675037,43.98758628741517,51.691645639122086,-0.9699141139980788,0.4988429069370487,0.417030709087558,57.00355946527901,72.90507501948473,8.55958658197874,5.129281263611595,89.81413671393064,21.941269171774113,78.11004545373211,-0.7827881797182891,392.3019725735558,44.61253762892507,26.21496397752182,-14.722732813287156,-3.89350754062247,Low,High,High,0,2,2
1280,2028,10,USA-California,406.058770772938,2.9797260328695634,395.1183481692928,47.63649108107771,-1.1365319075435916,2.447725268941656,1.2681048016430303,73.00517405703621,11.70947190552003,21.532351007261873,31.071403780288453,72.20482074341348,63.94171176273419,70.05259286008626,1.7349460618014578,402.52560678914136,394.0685804692567,186.10616765760165,-123.74087647211411,-7.571972765823875,High,Low,High,2,0,2
1281,2027,4,India-Kashmir,406.742912010205,-1.2329054668400006,266.70795911849245,40.34430775599487,1.2665515014362194,1.6427687858386464,1.6078191363728933,77.61605934309075,56.4940372064204,47.90985565881293,31.143858829728345,84.29654633562421,46.700021904051745,36.37996165976223,-2.3061280971136866,403.42704941511465,267.6751810014898,133.92649239554618,-87.45377730523808,-20.547619121793385,Medium,Medium,Medium,1,1,1
1282,2026,7,UAE-Dubai,421.42326069218666,2.893308716949684,265.463436385901,57.36505424444279,-0.1047248781528731,0.3332627997479581,2.426115620845641,98.39217896599163,86.32640422965694,0.15944662597195958,84.87005180149706,50.058217364482296,52.436350109894214,67.39942735035903,0.9270596038895706,417.36691578618365,266.70523996578356,149.2388977788924,-96.61475850847864,0.49245711194495856,Medium,Medium,High,1,1,2
1283,2044,9,India-Mumbai,383.69097447265216,-1.740694197957374,364.53625719976174,87.6820364449474,1.4104103840456648,0.8359435828504197,1.1472442816583532,27.93718102045528,9.931324612516113,99.96427222351132,22.7977185435308,94.59606259678549,86.28940247240607,44.141837117067936,-1.2997950961313665,382.39342866775456,363.95136019579587,166.03586496229568,-114.26486980589746,-40.765585947083345,Medium,Low,Low,1,0,0
1284,2041,5,India-Kashmir,402.3623679876383,-1.2720062211773828,3.122157182280872,57.91705541713998,0.7262084086143896,0.2519980132292881,4.317682653946901,4.8959331661148635,79.793570619482,64.44994846913335,76.38033116026723,40.62061719005167,12.769555228606011,86.32049863459547,-0.7254253998083466,402.9155070355274,3.7895543281734216,17.708724911920974,-16.70310269042881,-26.21523462753835,Low,High,Low,0,2,0
1285,2035,5,India-Chennai,423.9146199827842,2.5015202224385087,21.825929299330472,56.3602137169504,-1.184876172057736,0.8342996285468979,0.3466592689903147,80.03256900234933,5.909153551777968,34.833742328341934,55.273927562225225,59.86905199861693,71.33559533462665,61.19949160698114,1.2492062656749412,419.9720830681845,20.77921407374419,0.18854270268209739,-16.788867228298326,-13.18397317193181,Low,High,High,0,2,2
1286,2040,12,India-Chennai,441.1675840062993,-0.1710807242920924,87.66623581657996,70.63790187396945,1.6927509073360998,0.1148884771136904,2.502367880060553,76.19721093330838,1.0580217902550704,96.9799819189418,15.680236226090404,11.845387434161726,77.13944229477693,75.87831872163568,-0.7252251237688422,437.36830367753646,86.1804100958549,41.038534098171624,-29.280260323482086,-39.227127841838026,Low,High,Low,0,2,0
1287,2030,1,India-Kolkata,395.26417685886616,-0.6751370261782275,365.51546769057217,47.67545258508606,-0.0186387783198207,0.6170789671941868,2.781532764349248,37.124484076797735,87.08056680946711,90.83398063468483,32.99247827547589,3.9145419840963758,91.29262826243992,3.5909141227250307,-0.5092869013673338,394.27875832312094,368.05606641240166,209.36929485222169,-117.2190303393626,-36.63916439469434,High,Low,Low,2,0,0
1288,2042,1,India-Mumbai,415.13293741269695,3.9676237523855287,142.41783461299696,80.41029691307294,-1.9147821433030796,1.121605444479838,0.0262243542927548,86.95273077693531,26.501684126704284,60.88034421203109,7.990615649932609,66.4161769465219,33.84606730838294,97.66481471608034,2.837372578967133,411.0503177151172,141.2595888424765,65.29706426994515,-42.84105075114261,-22.649714137432156,Low,High,Medium,0,2,1
