Country,Region,Year,Latitude,Longitude,Rainfall_mm,Temperature_C,Soil_Moisture,Humidity_%,Wind_Speed_mps,CO2_ppm,Evaporation_mm_day,Rainfall_Lag_mm,FloodRisk_Score,FloodRisk_Level,DroughtRisk_Score,DroughtRisk_Level,HeatwaveRisk_Score,HeatwaveRisk_Level
China,Beijing-Beijing,1921,36.16751159630515,104.17146291763738,85.13,14.85,0.503,27.42,11.8,288.03,5.28,95.15,16.38,Low,1.91,Low,52.99,Medium
China,Shanghai-Shanghai,1921,35.50841012338264,104.36970862927909,170.82,0.89,0.7,58.5,13.82,280.28,2.36,199.79,52.21,Medium,0.0,Low,1.82,Low
China,Guangdong-Guangzhou,1921,36.28080658700781,103.79636413302717,116.8,18.29,0.572,47.25,14.09,280.97,6.35,134.85,21.18,Low,6.19,Low,44.32,Medium
China,Sichuan-Chengdu,1921,36.11492683663769,104.20715597048896,162.19,11.69,0.7,67.64,7.75,290.93,2.41,140.31,46.3,Medium,7.01,Low,13.05,Low
China,Zhejiang-Hangzhou,1921,35.933911406033396,104.1181348447111,202.66,6.77,0.7,62.99,10.27,284.8,4.41,214.45,51.48,Medium,0.0,Low,8.46,Low
China,Beijing-Beijing,1922,35.89908900520679,104.48677286056984,217.09,17.48,0.7,71.16,10.69,278.79,5.2,219.91,34.67,Low,0.0,Low,19.63,Low
China,Shanghai-Shanghai,1922,36.15956031624223,104.15191929341063,177.55,9.67,0.7,71.43,6.11,267.18,2.53,170.68,42.71,Medium,3.71,Low,5.7,Low
China,Guangdong-Guangzhou,1922,35.3783261685452,104.23525344626196,235.98,26.19,0.7,86.42,14.62,283.76,2.72,210.46,69.43,Medium,2.25,Low,10.03,Low
China,Sichuan-Chengdu,1922,36.29073939636241,104.26851179240944,181.19,9.96,0.7,58.29,13.35,281.36,7.12,186.04,18.51,Low,0.0,Low,11.54,Low
China,Zhejiang-Hangzhou,1922,36.075229289776296,104.64710655285603,170.39,25.57,0.7,61.45,12.44,284.96,9.69,168.22,19.5,Low,0.0,Low,45.51,Medium
China,Beijing-Beijing,1923,36.06106718310988,104.42702590579036,184.86,25.18,0.7,65.62,15.07,285.96,5.89,177.65,30.31,Low,2.42,Low,36.53,Medium
China,Shanghai-Shanghai,1923,36.249086583326864,104.11553164480088,24.41,9.03,0.247,40.0,13.03,276.12,6.48,20.28,2.95,Low,9.11,Low,23.4,Low
China,Guangdong-Guangzhou,1923,36.037673774768045,104.01820175053761,267.96,18.88,0.7,61.89,5.22,278.25,2.35,283.41,81.26,High,8.65,Low,38.65,Medium
China,Sichuan-Chengdu,1923,35.39550336871863,104.64084103422911,104.59,21.24,0.647,36.45,8.33,278.02,2.68,108.79,19.85,Low,1.47,Low,54.13,Medium
China,Zhejiang-Hangzhou,1923,36.2751407395174,104.41419244665416,164.39,13.16,0.7,46.82,16.47,284.29,3.1,164.57,47.9,Medium,0.0,Low,31.96,Low
China,Beijing-Beijing,1924,35.77030561355991,104.19462468293169,107.18,30.79,0.602,49.18,3.56,276.65,3.13,90.89,23.86,Low,0.0,Low,51.69,Medium
China,Shanghai-Shanghai,1924,36.02011944426313,104.42373601172635,140.66,8.39,0.7,53.12,5.39,290.53,3.92,130.51,37.7,Medium,3.02,Low,22.19,Low
China,Guangdong-Guangzhou,1924,36.042183166152775,104.12966153237059,168.12,20.47,0.7,54.31,12.39,283.09,3.42,189.69,46.15,Medium,0.0,Low,39.23,Medium
China,Sichuan-Chengdu,1924,35.472926591288875,103.75569042934065,110.67,12.78,0.628,49.86,13.57,276.39,6.39,104.16,5.23,Low,4.26,Low,30.84,Low
China,Zhejiang-Hangzhou,1924,36.03068776466366,104.1391305658935,201.19,22.26,0.7,67.56,18.32,284.7,7.9,197.36,26.43,Low,3.78,Low,31.29,Low
China,Beijing-Beijing,1925,35.41215723085333,103.7892933462968,93.9,7.59,0.591,58.38,12.48,281.18,5.57,67.83,12.63,Low,0.0,Low,18.81,Low
China,Shanghai-Shanghai,1925,35.552534817723775,104.2800124682737,218.3,13.32,0.7,68.02,5.71,279.92,4.11,230.99,43.9,Medium,0.17,Low,17.13,Low
China,Guangdong-Guangzhou,1925,36.01970448214709,103.78851507346853,89.39,15.75,0.505,42.35,7.57,283.48,4.0,70.39,8.86,Low,0.0,Low,24.63,Low
China,Sichuan-Chengdu,1925,36.125865986938805,103.9957588231557,104.24,6.93,0.644,53.29,10.96,293.16,5.49,114.87,19.92,Low,0.0,Low,14.49,Low
China,Zhejiang-Hangzhou,1925,36.03153352905463,103.8390422091752,128.4,28.54,0.686,51.75,8.88,288.28,4.84,137.43,26.76,Low,0.19,Low,76.12,High
China,Beijing-Beijing,1926,36.28179775650351,104.14068828860519,18.21,14.84,0.165,43.52,12.23,279.8,2.73,10.8,0.0,Low,11.08,Low,28.04,Low
China,Shanghai-Shanghai,1926,36.08735351707596,104.16924237503933,96.42,37.51,0.463,48.27,15.7,280.62,3.77,81.04,14.68,Low,0.0,Low,62.4,Medium
China,Guangdong-Guangzhou,1926,35.95801836483663,103.86181617830127,108.96,22.65,0.595,67.06,5.13,273.24,5.91,110.61,11.92,Low,0.0,Low,46.2,Medium
China,Sichuan-Chengdu,1926,35.82818389602877,104.50012663501195,151.83,27.09,0.7,64.7,13.06,278.44,3.17,147.91,48.97,Medium,1.63,Low,46.72,Medium
China,Zhejiang-Hangzhou,1926,35.504628338123446,104.19389719829258,133.06,13.86,0.668,51.56,9.18,285.01,6.9,140.02,20.44,Low,7.41,Low,39.61,Medium
China,Beijing-Beijing,1927,36.008825876500616,103.74839622405915,14.58,27.87,0.155,34.41,17.98,279.78,6.03,29.63,0.0,Low,11.03,Low,74.57,High
China,Shanghai-Shanghai,1927,36.18697687722095,103.69956171285048,231.66,22.82,0.7,78.45,15.91,275.78,6.04,231.84,38.3,Medium,0.99,Low,28.35,Low
China,Guangdong-Guangzhou,1927,36.32278650882807,104.26126182844261,160.97,26.91,0.7,51.71,13.5,291.09,1.74,182.49,47.53,Medium,7.05,Low,35.63,Medium
China,Sichuan-Chengdu,1927,35.81275065185803,104.4679861187205,135.16,11.02,0.69,61.44,6.76,273.94,4.56,155.51,27.87,Low,3.71,Low,10.92,Low
China,Zhejiang-Hangzhou,1927,36.02134984008306,104.15875106043441,84.7,15.1,0.473,51.59,16.08,281.84,3.07,80.36,17.64,Low,0.0,Low,20.05,Low
China,Beijing-Beijing,1928,35.87746555365373,104.53336112887199,42.18,5.2,0.269,47.06,1.91,286.25,7.66,13.86,2.8,Low,9.13,Low,4.36,Low
China,Shanghai-Shanghai,1928,35.66573747401462,104.46396079982321,210.89,18.95,0.7,72.46,4.08,285.26,9.39,205.07,12.55,Low,0.0,Low,28.21,Low
China,Guangdong-Guangzhou,1928,35.987606721332064,104.4598580056789,283.94,34.87,0.7,78.7,0.68,295.22,4.12,266.92,54.39,Medium,0.0,Low,34.3,Low
China,Sichuan-Chengdu,1928,35.691777509004645,104.15074221726117,144.3,18.59,0.7,56.93,11.43,284.42,2.24,148.82,41.85,Medium,0.0,Low,25.66,Low
China,Zhejiang-Hangzhou,1928,36.07262107934832,104.20116059604132,94.7,28.47,0.644,48.63,16.23,278.22,0.5,115.82,100.0,High,7.4,Low,62.7,Medium
China,Beijing-Beijing,1929,36.35417379168173,103.80116933275384,252.09,18.99,0.7,72.04,11.57,279.62,4.32,247.08,55.69,Medium,0.8,Low,36.68,Medium
China,Shanghai-Shanghai,1929,35.509971059463496,104.01969488670505,109.5,23.61,0.622,43.57,8.0,293.95,4.19,121.49,12.96,Low,2.54,Low,54.99,Medium
China,Guangdong-Guangzhou,1929,35.546306918174274,104.4091643817789,220.97,25.5,0.7,70.07,8.13,281.21,2.42,210.98,93.11,High,0.0,Low,45.43,Medium
China,Sichuan-Chengdu,1929,35.69407889553381,104.23680202591451,103.62,22.49,0.623,36.27,8.22,286.31,5.11,92.18,20.25,Low,0.0,Low,84.46,High
China,Zhejiang-Hangzhou,1929,35.96590894321329,104.18451545695832,136.8,16.37,0.7,62.51,3.34,279.5,9.07,128.11,13.62,Low,0.0,Low,27.98,Low
China,Beijing-Beijing,1930,36.33557663443556,104.41646555379353,181.71,18.3,0.7,76.25,12.23,276.0,4.32,147.15,41.04,Medium,1.68,Low,21.44,Low
China,Shanghai-Shanghai,1930,35.741438298149006,104.52137628371437,51.27,31.59,0.303,28.71,10.12,279.62,7.51,41.0,5.83,Low,7.62,Low,100.0,High
China,Guangdong-Guangzhou,1930,35.95877370413361,104.65112440185172,10.0,25.88,0.106,21.55,15.81,284.26,5.06,32.58,1.0,Low,32.76,Low,100.0,High
China,Sichuan-Chengdu,1930,36.08165854948416,104.30805080833537,169.1,24.18,0.7,62.79,4.29,288.64,0.88,153.73,100.0,High,0.0,Low,35.49,Medium
China,Zhejiang-Hangzhou,1930,36.22190994830438,104.02085180487265,98.04,27.31,0.59,45.57,16.06,279.84,4.75,105.39,18.87,Low,0.4,Low,58.28,Medium
China,Beijing-Beijing,1931,35.376436057932324,103.94131295872545,142.34,34.78,0.7,70.53,10.06,287.1,6.99,142.34,23.92,Low,0.0,Low,53.41,Medium
China,Shanghai-Shanghai,1931,36.27641291810043,104.07793507567887,152.47,3.77,0.7,53.88,10.37,282.36,3.54,158.6,35.9,Medium,0.0,Low,11.75,Low
China,Guangdong-Guangzhou,1931,36.019665931690746,103.70760252370134,125.46,7.58,0.601,62.78,8.32,288.23,7.5,106.46,8.68,Low,7.12,Low,17.17,Low
China,Sichuan-Chengdu,1931,36.109104961399744,104.26173731116032,99.51,29.14,0.579,43.26,12.52,287.88,2.23,101.34,24.04,Low,2.67,Low,49.93,Medium
China,Zhejiang-Hangzhou,1931,36.29489644851758,104.67910201453931,268.72,23.5,0.7,91.05,14.28,294.13,6.45,268.56,41.78,Medium,0.0,Low,2.78,Low
China,Beijing-Beijing,1932,35.613348364472856,104.50823728701923,156.85,23.85,0.7,60.41,5.67,285.92,3.83,162.44,24.55,Low,0.0,Low,35.74,Medium
China,Shanghai-Shanghai,1932,35.978037480561774,104.39556319036083,198.56,25.76,0.7,52.09,11.4,286.56,7.06,190.05,18.27,Low,1.21,Low,50.66,Medium
China,Guangdong-Guangzhou,1932,36.00693944908064,104.55961699844987,226.3,25.16,0.7,64.11,16.51,283.35,3.62,253.24,39.02,Medium,0.91,Low,35.91,Medium
China,Sichuan-Chengdu,1932,35.5465005834048,103.92551445155667,126.59,15.19,0.68,68.47,4.94,294.75,2.53,112.27,40.21,Medium,6.95,Low,20.23,Low
China,Zhejiang-Hangzhou,1932,36.30048773696925,103.78309599854302,36.31,17.49,0.389,35.77,15.19,279.81,6.99,8.45,0.0,Low,0.76,Low,40.76,Medium
China,Beijing-Beijing,1933,35.84053134315841,103.70398079183951,226.97,20.25,0.7,76.12,17.6,285.36,1.73,206.44,100.0,High,5.83,Low,18.45,Low
China,Shanghai-Shanghai,1933,35.85493232433924,104.68469012996452,145.54,14.41,0.7,60.24,6.26,280.12,4.92,119.82,9.96,Low,9.07,Low,17.51,Low
China,Guangdong-Guangzhou,1933,36.06897514593934,103.90886849232955,197.8,26.99,0.7,88.61,7.21,285.57,3.31,199.24,63.82,Medium,1.1,Low,16.41,Low
China,Sichuan-Chengdu,1933,35.94101623624827,104.19053967713212,188.72,22.88,0.7,65.12,16.47,285.04,7.11,193.73,24.75,Low,0.0,Low,35.91,Medium
China,Zhejiang-Hangzhou,1933,35.53029558425203,103.71201611566711,161.08,10.15,0.7,65.15,0.0,290.55,2.79,175.39,62.09,Medium,7.02,Low,23.94,Low
China,Beijing-Beijing,1934,35.63733991793894,103.69061163515559,164.43,22.12,0.7,53.79,16.19,293.56,3.23,166.74,42.99,Medium,0.89,Low,39.66,Medium
China,Shanghai-Shanghai,1934,36.162866372397545,104.07655787373149,156.69,8.92,0.7,78.32,7.93,282.96,5.81,150.39,21.29,Low,0.0,Low,8.55,Low
China,Guangdong-Guangzhou,1934,35.37209802169845,103.97815694946175,137.37,12.5,0.7,58.82,16.56,281.29,6.0,156.1,17.88,Low,0.73,Low,11.07,Low
China,Sichuan-Chengdu,1934,35.76065500177303,104.39604098395817,195.91,10.88,0.7,59.14,7.34,295.5,11.98,200.67,10.39,Low,0.0,Low,14.85,Low
China,Zhejiang-Hangzhou,1934,35.50854515150998,103.69437367910098,149.62,21.97,0.7,61.94,15.2,288.97,4.76,135.69,16.16,Low,0.0,Low,17.08,Low
China,Beijing-Beijing,1935,35.82765812418804,104.11917202775906,182.71,15.1,0.7,66.76,15.9,283.86,6.36,194.82,29.62,Low,3.67,Low,31.19,Low
China,Shanghai-Shanghai,1935,35.39672818890592,104.48896252525697,121.18,17.5,0.576,59.47,15.41,295.58,5.61,132.68,19.32,Low,0.0,Low,38.15,Medium
China,Guangdong-Guangzhou,1935,35.64700017907897,104.04413063634769,150.8,4.05,0.7,67.76,0.0,279.91,2.4,177.13,37.65,Medium,6.03,Low,5.53,Low
China,Sichuan-Chengdu,1935,35.51282817772589,103.72273434060422,220.87,23.21,0.7,81.72,13.42,281.07,7.95,242.18,12.18,Low,4.16,Low,21.1,Low
China,Zhejiang-Hangzhou,1935,35.91900307007483,103.81594241635253,113.96,29.67,0.575,53.23,14.07,284.52,5.66,127.58,5.47,Low,0.0,Low,47.34,Medium
China,Beijing-Beijing,1936,36.0023268919508,104.14536773350356,158.8,12.24,0.7,68.06,9.71,286.8,5.9,154.8,11.23,Low,0.0,Low,16.58,Low
China,Shanghai-Shanghai,1936,35.41333078983859,104.40487041067739,226.19,2.22,0.7,80.04,8.64,291.16,6.12,245.79,33.96,Low,0.0,Low,3.77,Low
China,Guangdong-Guangzhou,1936,36.04367252173951,104.66937581966646,91.18,16.25,0.443,49.85,17.54,285.96,6.18,92.72,9.07,Low,7.31,Low,26.2,Low
China,Sichuan-Chengdu,1936,35.489553737760495,104.56159715095156,228.34,7.19,0.7,71.45,7.55,288.06,2.47,248.02,81.47,High,0.0,Low,8.0,Low
China,Zhejiang-Hangzhou,1936,35.691983394543286,104.25365869963501,256.24,19.35,0.7,82.05,21.02,291.16,5.25,248.64,37.15,Medium,0.0,Low,12.75,Low
China,Beijing-Beijing,1937,35.7170661387533,104.54761749976828,134.81,19.54,0.675,64.58,16.16,288.34,8.16,142.97,5.3,Low,1.09,Low,34.15,Low
China,Shanghai-Shanghai,1937,35.405110995520396,104.09786296342565,145.0,24.23,0.7,71.33,14.8,292.29,2.42,135.06,61.43,Medium,5.08,Low,38.84,Medium
China,Guangdong-Guangzhou,1937,35.94056702359079,104.01927572922246,178.72,10.91,0.7,74.54,5.5,279.12,6.03,160.75,25.87,Low,0.0,Low,6.72,Low
China,Sichuan-Chengdu,1937,35.741538842473545,104.6629348125037,148.36,24.85,0.7,58.92,10.14,286.98,4.59,154.41,20.41,Low,5.73,Low,35.7,Medium
China,Zhejiang-Hangzhou,1937,36.331029131245096,104.1998776547604,212.03,25.5,0.7,84.51,9.72,294.22,6.1,221.14,32.87,Low,2.29,Low,13.16,Low
China,Beijing-Beijing,1938,36.0374346844463,104.68723507158758,106.46,19.15,0.6,54.63,12.41,290.44,3.79,110.38,16.1,Low,4.07,Low,23.74,Low
China,Shanghai-Shanghai,1938,35.73990518861822,104.64811352889932,144.36,30.75,0.7,50.58,15.95,293.82,7.06,121.66,17.98,Low,5.76,Low,68.85,Medium
China,Guangdong-Guangzhou,1938,35.94913981587772,103.70272728168992,204.98,21.37,0.7,41.63,3.44,278.06,5.35,201.37,30.14,Low,2.53,Low,38.61,Medium
China,Sichuan-Chengdu,1938,35.73184930270396,104.4140764217904,317.91,30.28,0.7,95.0,13.64,285.51,4.1,316.9,45.77,Medium,0.0,Low,6.6,Low
China,Zhejiang-Hangzhou,1938,35.869750411613765,104.0579849069377,215.28,1.09,0.7,70.27,12.81,284.11,5.14,203.35,40.52,Medium,0.0,Low,0.66,Low
China,Beijing-Beijing,1939,35.803257341359334,104.0590297563826,177.8,20.41,0.7,63.03,6.96,280.79,0.65,182.4,100.0,High,3.46,Low,25.49,Low
China,Shanghai-Shanghai,1939,35.873904712549674,104.27110852169851,116.32,16.85,0.612,38.25,10.2,293.42,3.77,128.43,14.67,Low,10.83,Low,50.72,Medium
China,Guangdong-Guangzhou,1939,35.601834994954466,103.76890327258458,134.04,4.45,0.687,64.28,14.71,294.75,5.66,124.91,15.53,Low,0.0,Low,0.0,Low
China,Sichuan-Chengdu,1939,35.45809436624098,104.66549049833105,96.66,17.44,0.507,47.14,13.6,287.46,3.35,101.94,18.02,Low,0.0,Low,41.1,Medium
China,Zhejiang-Hangzhou,1939,35.60230568366642,104.58075796700899,140.54,7.31,0.7,48.13,12.33,299.42,3.04,163.98,18.83,Low,0.98,Low,13.11,Low
China,Beijing-Beijing,1940,36.32946352954583,104.40927138506922,171.52,7.03,0.7,75.8,13.34,284.35,5.63,161.51,29.52,Low,0.0,Low,10.49,Low
China,Shanghai-Shanghai,1940,35.651467024097336,104.61515481839054,235.78,32.29,0.7,70.88,4.25,275.34,8.95,248.34,22.21,Low,1.02,Low,37.71,Medium
China,Guangdong-Guangzhou,1940,35.46468956828365,103.88303616221432,260.86,9.91,0.7,86.84,9.51,290.1,4.7,245.59,64.92,Medium,0.0,Low,8.02,Low
China,Sichuan-Chengdu,1940,35.697996031311924,104.04135901433177,116.75,19.29,0.583,50.57,14.13,287.95,5.44,124.34,30.97,Low,0.24,Low,61.99,Medium
China,Zhejiang-Hangzhou,1940,36.13514276404534,103.88303874129377,156.76,14.45,0.7,54.73,9.59,299.07,5.2,131.94,21.5,Low,2.84,Low,23.93,Low
China,Beijing-Beijing,1941,36.113585358999494,104.44204433688263,133.46,27.65,0.7,54.62,7.53,291.03,4.99,108.63,21.07,Low,9.98,Low,66.95,Medium
China,Shanghai-Shanghai,1941,36.35825179018626,104.04861105228117,200.1,18.64,0.7,86.4,9.78,289.67,3.57,192.04,51.32,Medium,0.0,Low,15.51,Low
China,Guangdong-Guangzhou,1941,35.884833513801375,103.97456671007986,119.66,25.99,0.673,45.19,7.09,296.49,7.24,134.57,18.53,Low,0.7,Low,55.19,Medium
China,Sichuan-Chengdu,1941,35.76697219491109,104.27882489324828,134.04,18.08,0.65,51.96,12.14,289.11,1.91,90.93,57.08,Medium,6.53,Low,42.26,Medium
China,Zhejiang-Hangzhou,1941,35.84236141646474,104.38117714457742,163.04,14.37,0.7,57.37,19.44,292.81,4.94,142.13,19.85,Low,0.0,Low,30.39,Low
China,Beijing-Beijing,1942,35.53049752178789,104.542147983852,199.23,23.76,0.7,86.71,8.35,284.18,5.72,170.98,22.97,Low,0.0,Low,0.0,Low
China,Shanghai-Shanghai,1942,35.77020500528353,104.52558860889292,113.38,22.38,0.609,68.65,6.68,293.85,2.69,129.96,34.37,Low,0.0,Low,44.65,Medium
China,Guangdong-Guangzhou,1942,35.696716597280094,104.30915155157433,171.79,20.22,0.7,41.27,10.49,287.06,3.43,177.11,39.31,Medium,0.0,Low,53.01,Medium
China,Sichuan-Chengdu,1942,35.79663132089416,103.95905105508048,107.02,6.25,0.604,51.22,20.5,289.67,0.5,137.54,100.0,High,9.89,Low,15.53,Low
China,Zhejiang-Hangzhou,1942,36.07120716073402,104.06762908014014,76.25,6.3,0.316,63.26,11.66,294.3,5.6,67.64,8.04,Low,1.35,Low,15.38,Low
China,Beijing-Beijing,1943,35.7776052473024,103.90204336219296,280.19,21.06,0.7,95.0,5.08,286.5,2.59,300.16,55.26,Medium,0.0,Low,10.13,Low
China,Shanghai-Shanghai,1943,36.239819976705455,104.6169406231201,260.94,22.13,0.7,58.06,15.28,283.95,5.46,272.56,32.8,Low,0.0,Low,27.98,Low
China,Guangdong-Guangzhou,1943,35.43228623255032,104.58334295280419,95.59,35.17,0.541,39.63,25.0,292.25,3.77,86.51,16.34,Low,0.0,Low,85.94,High
China,Sichuan-Chengdu,1943,36.30650837829194,103.7617479642257,128.47,40.91,0.7,48.24,9.44,291.65,4.61,91.53,19.69,Low,0.0,Low,86.01,High
China,Zhejiang-Hangzhou,1943,36.29033143319646,104.04882860691438,149.56,14.99,0.7,66.2,9.26,275.9,6.99,167.25,19.42,Low,1.3,Low,22.42,Low
China,Beijing-Beijing,1944,36.186637147771,103.96111176193543,152.59,24.44,0.7,55.7,0.0,293.18,5.05,149.77,29.98,Low,4.49,Low,55.28,Medium
China,Shanghai-Shanghai,1944,35.601029732335924,103.75460464808631,44.76,8.11,0.285,48.82,14.56,287.84,7.71,14.12,5.06,Low,0.0,Low,21.82,Low
China,Guangdong-Guangzhou,1944,35.7156484328317,104.12400001659547,117.59,14.81,0.62,43.93,6.33,291.94,3.46,109.44,26.89,Low,0.69,Low,43.87,Medium
China,Sichuan-Chengdu,1944,36.21081266647012,103.84509427086071,98.14,33.13,0.587,56.66,11.08,286.73,3.63,125.61,16.49,Low,3.38,Low,76.69,High
China,Zhejiang-Hangzhou,1944,35.89063725666565,103.79244211623265,233.46,13.44,0.7,70.15,3.88,285.21,8.18,225.32,19.4,Low,0.71,Low,15.56,Low
China,Beijing-Beijing,1945,36.31016834076309,103.95915364097108,101.65,18.85,0.597,58.49,13.26,296.65,3.06,109.26,23.25,Low,1.46,Low,25.71,Low
China,Shanghai-Shanghai,1945,36.33809811931571,104.51295032002221,10.0,31.72,0.061,26.9,0.0,285.52,6.25,9.55,0.0,Low,34.49,Low,100.0,High
China,Guangdong-Guangzhou,1945,35.86212809578562,104.21208380916228,186.24,28.65,0.7,69.4,8.13,296.39,2.15,202.35,85.39,High,6.01,Low,50.82,Medium
China,Sichuan-Chengdu,1945,36.12329355255895,104.55857563203745,98.4,19.78,0.538,59.55,7.79,296.97,6.47,102.88,5.52,Low,4.67,Low,37.19,Medium
China,Zhejiang-Hangzhou,1945,36.1193235685784,103.77951569979489,206.32,25.6,0.7,66.02,0.91,295.21,3.46,214.13,45.99,Medium,9.03,Low,45.02,Medium
China,Beijing-Beijing,1946,36.321207901222856,103.8065466877152,195.47,12.98,0.7,68.28,7.98,288.92,6.45,199.76,27.96,Low,2.11,Low,18.34,Low
China,Shanghai-Shanghai,1946,35.67983592329197,104.01649432766325,171.52,11.59,0.7,53.83,8.29,294.01,4.44,166.53,25.41,Low,0.0,Low,26.01,Low
China,Guangdong-Guangzhou,1946,36.25468117433267,103.73525831387055,104.42,25.92,0.521,61.06,5.05,289.97,6.77,103.9,8.6,Low,8.43,Low,42.17,Medium
China,Sichuan-Chengdu,1946,36.325824424441635,103.91920621116269,108.2,16.95,0.686,67.31,12.34,284.44,3.79,124.61,32.28,Low,0.0,Low,25.76,Low
China,Zhejiang-Hangzhou,1946,35.82942675165896,104.38091782194103,235.92,20.52,0.7,65.4,7.91,299.85,5.14,206.96,23.22,Low,0.88,Low,29.17,Low
China,Beijing-Beijing,1947,35.859562155934924,104.39690090167572,201.86,14.74,0.7,87.98,3.95,284.71,8.45,193.15,16.09,Low,0.0,Low,1.67,Low
China,Shanghai-Shanghai,1947,35.98636510788091,103.82122495177728,274.36,16.28,0.7,84.81,19.78,300.94,4.1,304.49,45.97,Medium,0.0,Low,19.6,Low
China,Guangdong-Guangzhou,1947,35.545721185500966,104.38530810809353,139.22,29.66,0.7,45.52,15.47,291.48,4.65,141.09,17.9,Low,0.0,Low,67.23,Medium
China,Sichuan-Chengdu,1947,36.16469578503983,103.86384599782315,145.51,36.62,0.7,75.82,15.14,293.42,6.28,164.82,14.76,Low,0.0,Low,29.17,Low
China,Zhejiang-Hangzhou,1947,35.66069118672374,104.30355930481151,159.12,25.89,0.7,55.99,16.2,291.78,1.57,162.04,99.94,High,0.0,Low,64.17,Medium
China,Beijing-Beijing,1948,36.23066447761875,103.71314625102706,116.07,13.1,0.64,58.33,2.05,293.91,3.83,125.79,32.61,Low,6.67,Low,23.9,Low
China,Shanghai-Shanghai,1948,36.16594488871415,104.22362458772662,158.01,32.65,0.7,58.79,0.0,298.64,3.59,143.61,36.41,Medium,0.0,Low,47.41,Medium
China,Guangdong-Guangzhou,1948,36.19314530386242,104.0563926667148,243.93,17.86,0.7,74.84,15.8,296.23,3.13,216.05,50.97,Medium,0.0,Low,23.06,Low
China,Sichuan-Chengdu,1948,36.12898400017641,103.97163579335346,87.27,16.74,0.437,52.54,16.72,294.81,1.77,77.0,18.87,Low,0.0,Low,41.28,Medium
China,Zhejiang-Hangzhou,1948,36.18414940519989,104.02331781516524,85.92,37.32,0.494,74.67,10.33,294.31,6.58,85.3,6.53,Low,0.0,Low,30.9,Low
China,Beijing-Beijing,1949,35.68807921789717,104.09472531144493,171.06,3.83,0.7,54.8,5.48,299.22,4.1,167.21,31.06,Low,2.39,Low,5.31,Low
China,Shanghai-Shanghai,1949,36.25375750827705,103.94613109096211,133.03,30.39,0.7,62.26,14.4,294.7,3.18,139.97,42.62,Medium,1.52,Low,67.58,Medium
China,Guangdong-Guangzhou,1949,35.40012878907825,104.2995812963036,98.91,10.46,0.615,51.74,2.62,292.01,6.88,111.71,7.99,Low,4.11,Low,35.88,Medium
China,Sichuan-Chengdu,1949,35.48856826460297,104.67490424913491,298.52,21.01,0.7,87.27,5.92,289.63,5.67,305.85,37.44,Medium,2.82,Low,19.59,Low
China,Zhejiang-Hangzhou,1949,35.71788853072569,104.4913471439617,224.21,26.43,0.7,75.39,7.49,292.19,1.56,253.78,89.12,High,0.53,Low,27.22,Low
China,Beijing-Beijing,1950,35.6429279290829,104.04021513013151,58.92,26.29,0.409,40.23,2.26,292.6,5.76,66.91,5.29,Low,3.79,Low,91.89,High
China,Shanghai-Shanghai,1950,35.776187660933694,104.48002676164228,33.82,18.69,0.132,57.63,17.25,292.82,6.62,29.91,7.02,Low,0.0,Low,26.74,Low
China,Guangdong-Guangzhou,1950,35.98269324261997,103.92081173135995,196.95,22.02,0.7,65.18,9.65,292.44,4.58,211.46,47.9,Medium,4.12,Low,47.09,Medium
China,Sichuan-Chengdu,1950,36.0692620937795,104.11179881928453,197.62,19.61,0.7,86.51,13.15,287.9,4.15,186.71,45.03,Medium,0.0,Low,15.24,Low
China,Zhejiang-Hangzhou,1950,36.15393870653195,104.6381628050203,192.41,18.32,0.7,64.62,15.59,306.11,5.13,180.64,25.71,Low,0.0,Low,34.81,Low
China,Beijing-Beijing,1951,35.96950159639058,103.9865344293548,129.77,29.59,0.7,46.76,5.1,289.98,6.34,139.14,14.1,Low,4.73,Low,59.64,Medium
China,Shanghai-Shanghai,1951,36.21956758881112,104.6587534424428,218.49,31.6,0.7,88.31,10.72,289.71,2.89,249.79,57.87,Medium,0.0,Low,16.32,Low
China,Guangdong-Guangzhou,1951,36.2512929267034,104.17271004623915,131.18,16.61,0.657,54.26,8.73,295.07,3.74,125.74,33.9,Low,0.0,Low,34.08,Low
China,Sichuan-Chengdu,1951,36.20524210384083,103.77785618432651,219.2,20.51,0.7,82.92,16.04,291.63,3.65,208.51,68.45,Medium,3.77,Low,21.35,Low
China,Zhejiang-Hangzhou,1951,35.38529140898963,104.2928963394464,117.04,24.79,0.549,45.99,9.9,281.97,3.97,103.23,21.39,Low,0.0,Low,46.77,Medium
China,Beijing-Beijing,1952,35.53895044029718,104.34721319966846,253.56,9.3,0.7,78.07,9.98,298.53,6.95,264.9,25.8,Low,2.86,Low,0.0,Low
China,Shanghai-Shanghai,1952,35.94200928088191,104.10993383847143,128.72,20.75,0.625,50.3,11.04,299.67,7.6,127.78,12.37,Low,0.0,Low,73.98,High
China,Guangdong-Guangzhou,1952,35.4048674630626,104.25195414250986,121.86,32.26,0.7,45.66,17.15,297.01,7.58,93.33,8.12,Low,0.0,Low,100.0,High
China,Sichuan-Chengdu,1952,35.521640335670774,103.70302528031293,186.96,12.98,0.7,80.58,12.55,295.85,9.12,174.61,16.36,Low,0.0,Low,6.96,Low
